databaseID	AGORA_ID	CopyNum
GCF_002736025.1_ASM273602v1	Lactobacillus_salivarius_HO66_ATCC_11741	9
GCF_002738245.1_ASM273824v1	Lactobacillus_salivarius_HO66_ATCC_11741	5
GCF_002762415.1_ASM276241v1	Lactobacillus_reuteri_F275_JCM_1112	5
GCF_002803775.1_ASM280377v1	Bifidobacterium_animalis_lactis_DSM_10140	1
GCF_002832945.1_ASM283294v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002832955.1_ASM283295v1	Bifidobacterium_longum_longum_JCM_1217	3
GCF_002832985.1_ASM283298v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002832995.1_ASM283299v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833015.1_ASM283301v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833035.1_ASM283303v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833055.1_ASM283305v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833065.1_ASM283306v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833075.1_ASM283307v1	Bifidobacterium_longum_longum_JCM_1217	2
GCF_002833115.1_ASM283311v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833125.1_ASM283312v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833135.1_ASM283313v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833175.1_ASM283317v1	Bifidobacterium_longum_longum_JCM_1217	2
GCF_002833185.1_ASM283318v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833205.1_ASM283320v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833215.1_ASM283321v1	Bifidobacterium_longum_longum_JCM_1217	3
GCF_002833255.1_ASM283325v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833265.1_ASM283326v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833285.1_ASM283328v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002833315.1_ASM283331v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_002843685.1_ASM284368v1	Escherichia_coli_str_K_12_substr_MG1655	7
GCF_002847925.1_ASM284792v1	Veillonella_parvula_Te3_DSM_2008	5
GCF_002848245.1_ASM284824v1	Lactobacillus_salivarius_HO66_ATCC_11741	NA
GCF_002861445.1_ASM286144v1	Bifidobacterium_longum_longum_JCM_1217	2
GCF_002879575.1_ASM287957v1	Staphylococcus_intermedius_ATCC_27335	1
GCF_002879585.1_ASM287958v1	Staphylococcus_intermedius_ATCC_27335	1
GCF_002879755.1_ASM287975v1	Staphylococcus_intermedius_ATCC_27335	1
GCF_002888655.1_ASM288865v1	Lactobacillus_reuteri_F275_JCM_1112	1
GCF_002900845.1_ASM290084v1	Bifidobacterium_longum_infantis_ATCC_15697	8
GCF_002914815.1_ASM291481v1	Bifidobacterium_animalis_lactis_DSM_10140	1
GCF_002914895.1_ASM291489v1	Bifidobacterium_animalis_lactis_DSM_10140	1
GCF_002959615.1_ASM295961v1	Ruminococcus_gnavus_ATCC_29149	5
GCF_002966145.1_ASM296614v1	Escherichia_coli_str_K_12_substr_MG1655	7
GCF_003010495.1_ASM301049v1	Megasphaera_elsdenii_DSM_20460	7
GCF_003019315.1_ASM301931v1	Fusobacterium_mortiferum_ATCC_9817	8
GCF_003019655.1_ASM301965v1	Fusobacterium_varium_ATCC_27725	7
GCF_003019695.1_ASM301969v1	Fusobacterium_gonidiaformans_ATCC_25563	6
GCF_003046055.1_ASM304605v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003046135.1_ASM304613v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003052845.1_ASM305284v1	Lactobacillus_salivarius_HO66_ATCC_11741	6
GCF_003052875.1_ASM305287v1	Lactobacillus_salivarius_HO66_ATCC_11741	3
GCF_003053005.1_ASM305300v1	Lactobacillus_reuteri_F275_JCM_1112	3
GCF_003061545.1_ASM306154v1	Lactobacillus_salivarius_HO66_ATCC_11741	6
GCF_003061585.1_ASM306158v1	Lactobacillus_salivarius_HO66_ATCC_11741	6
GCF_003061685.1_ASM306168v1	Lactobacillus_reuteri_F275_JCM_1112	5
GCF_003061745.1_ASM306174v1	Lactobacillus_reuteri_F275_JCM_1112	1
GCF_003064585.1_ASM306458v1	Lactobacillus_reuteri_F275_JCM_1112	9
GCF_003065345.1_ASM306534v1	Lactobacillus_reuteri_F275_JCM_1112	9
GCF_003096215.1_ASM309621v1	Bacillus_thermoamylovorans	8
GCF_003129685.1_ASM312968v1	Lactobacillus_salivarius_HO66_ATCC_11741	7
GCF_003174815.1_ASM317481v1	Lactobacillus_reuteri_F275_JCM_1112	3
GCF_003174855.1_ASM317485v1	Lactobacillus_reuteri_F275_JCM_1112	7
GCF_003174865.1_ASM317486v1	Lactobacillus_reuteri_F275_JCM_1112	3
GCF_003174875.1_ASM317487v1	Lactobacillus_reuteri_F275_JCM_1112	5
GCF_003174915.1_ASM317491v1	Lactobacillus_reuteri_F275_JCM_1112	6
GCF_003174935.1_ASM317493v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003174945.1_ASM317494v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003174955.1_ASM317495v1	Lactobacillus_reuteri_F275_JCM_1112	3
GCF_003174995.1_ASM317499v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003175015.1_ASM317501v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003175025.1_ASM317502v1	Lactobacillus_reuteri_F275_JCM_1112	2
GCF_003175075.1_ASM317507v1	Lactobacillus_reuteri_F275_JCM_1112	6
GCF_003175125.1_ASM317512v1	Lactobacillus_reuteri_F275_JCM_1112	4
GCF_003201715.1_ASM320171v1	Prevotella_shahii_JCM_12083	3
GCF_003215615.1_ASM321561v1	Helicobacter_cinaedi_CCUG_18818	1
GCF_900094615.1_ASM90009461v1	Lactobacillus_salivarius_HO66_ATCC_11741	7
GCF_900096715.1_TFUB22	Tannerella_forsythia_ATCC_43037	1
GCF_900096725.1_TFUB4	Tannerella_forsythia_ATCC_43037	1
GCF_900096735.1_TFUB20	Tannerella_forsythia_ATCC_43037	1
GCF_900102475.1_IMG-taxon_2599185228_annotated_assembly	Marvinbryantia_formatexigens_I_52_DSM_14469	3
GCF_900103055.1_IMG-taxon_2636416037_annotated_assembly	Bifidobacterium_longum_longum_JCM_1217	6
GCF_900104835.1_IMG-taxon_2634166334_annotated_assembly	Bifidobacterium_longum_longum_JCM_1217	4
GCF_900106605.1_IMG-taxon_2693429855_annotated_assembly	Bifidobacterium_stercoris_DSM_24849	1
GCF_900106755.1_IMG-taxon_2693429916_annotated_assembly	Bacteroides_faecis_MAJ27	1
GCF_900110745.1_IMG-taxon_2693429877_annotated_assembly	Prevotella_bryantii_C21a	6
GCF_900129655.1_IMG-taxon_2695420967_annotated_assembly	Bacteroides_clarus_YIT_12056	1
GCF_900157055.1_Bifido_09_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157065.1_PC1_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157075.1_Bifido_S1_v1	Bifidobacterium_longum_longum_JCM_1217	2
GCF_900157085.1_Bifido_04_v1	Bifidobacterium_longum_longum_JCM_1217	3
GCF_900157095.1_Bifido_01_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157115.1_Bifido_05_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157145.1_Bifido_03_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157155.1_Bifido_06_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157165.1_Bifido_12_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157185.1_PC4_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900157195.1_Bifido_02_v1	Bifidobacterium_longum_longum_JCM_1217	1
GCF_900167285.1_IMG-taxon_2585428074_annotated_assembly	Clostridium_bartlettii_DSM_16795	3
GCF_900186885.1_48903_D01	Veillonella_parvula_Te3_DSM_2008	4
GCF_900187175.1_51342_A02	Odoribacter_splanchnicus_1651_6_DSM_20712	NA
GCF_900291485.1_R_bromii_L2_63_validated_080218.embl.gz	Ruminococcus_bromii_L2_63	3
